purchase_number,customer_seed_name,customer_seed_inn,extracted_customer,matched_alias,is_customer_match,match_quality,law,first_date_seen,amount_text,status_text,snippet,source_url,query,query_notes
32414190237,Сбербанк,,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА НИЖНЕВАРТОВСКА ДЕТСКИЙ САД №5 ""МЕЧТА""",,0,candidate_text_search_only,223-ФЗ,13.11.2024," 225 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Поставка игрового образовательного комплекса ""Отделение Сбербанк а"" Заказчик МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА НИЖНЕВАРТОВСКА ДЕТСКИЙ САД №5 ""МЕЧТА"" Начальная цена 225 000,00 ₽ Размещено 13.11.2024 Обновлено 13.11.2024 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32414170067,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",,0,candidate_text_search_only,223-ФЗ,07.11.2024," 950 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Проведение расчетов по операциям, совершенным с использованием банковских карт ПАО "" Сбербанк РОссии"" Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 950 000,00 ₽ Размещено 07.11.2024 Обновлено 08.11.2024 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32414132614,Сбербанк,,"ом по операциям с использованием банковских карт (эквайринг) Заказчик ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКИЙ КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",,0,candidate_text_search_only,223-ФЗ,29.10.2024," 600 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов между ПАО Сбербанк и Заказчиком по операциям с использованием банковских карт (эквайринг) Заказчик ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКИЙ КРАЕВОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" Начальная цена 600 000,00 ₽ Размещено 29.10.2024 Обновлено 29.10.2024 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32414018231,Сбербанк,,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЦЕНТР""",,0,candidate_text_search_only,44-ФЗ,24.09.2024," 3 872 870,40 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Право заключения Договора на выполнение работ по проектированию и строительству объекта: «Реконструкция: ТП 10/0,4 кВ, Строительство: ЛЭП 0,4 кВ и ПУ для обеспечения технологического присоединения энергопринимающих устройств заявителя: электрозарядная станция для зарядки электромобилей (ООО « Сбербанк -Сервис»), расположенный по адресу: Липецкая обл., г. Липецк, Воронежское шоссе, в районе строения 2А» (лот №1243, от 15 до 150 кВт) для нужд ПАО «Россети Центр» («Липецкэнерго») Заказчик ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЦЕНТР"" Начальная цена 3 872 870,40 ₽ Размещено 24.09.2024 Обновлено 11.10.2024 Окончание подачи заявок 01.10.2024 [FIO] закупки Жалоба 44-ФЗ Электронный аукцион ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0351300071824000443,Сбербанк,,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ НОВОСИБИРСКОЙ ОБЛАСТИ ""КУЙБЫШЕВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""",,0,candidate_text_search_only,223-ФЗ,01.10.2024," 300 000,00 ₽",,"№ 0351300071824000443 Определение поставщика завершено Объект закупки Поставка типографской продукции Заказчик ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ НОВОСИБИРСКОЙ ОБЛАСТИ ""КУЙБЫШЕВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" Начальная цена 300 000,00 ₽ Размещено 01.10.2024 Обновлено 10.10.2024 Окончание подачи заявок 09.10.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32414050407,Сбербанк,,"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ""",,0,candidate_text_search_only,223-ФЗ,03.10.2024," 24 468,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Gровести экспертную оценку рассматриваемой документации в части раздела «35.1. Ценообразование и сметное нормирование» по объекту «Капитальный ремонт дополнительного офиса №8592/047 Белгородского ОСБ №8592 Центрально-Черноземного банка ПАО « Сбербанк »» Заказчик ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ"" Начальная цена 24 468,00 ₽ Размещено 03.10.2024 Обновлено 03.10.2024 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32413962484,Сбербанк,,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕКАТЕРИНБУРГСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",,0,candidate_text_search_only,44-ФЗ,05.09.2024," 2 275 801,86 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Право заключения договора подряда на выполнение демонтажных, строительно-монтажных и пусконаладочных работ по объектам: 1. «Строительство КЛ, КВЛ 0,4 кВ от ТП 30406 (руб.№ 4), для электроснабжения объекта торговли (магазин, торговый центр, прочее), по адресу: МО г. Екатеринбург, по проезду Промышленный, к/№ 66:41:0110008:67»; 2. «Реконструкция КЛ 0,4 кВ от НВУ жилого дома по ул. Латвийская, 27 до ШР-1 ТП 1715 с доукладкой участков КЛ 0,4 кВ, установка ШР-1 ТП 1715 для электроснабжения офиса дополнительного офиса Свердловского отделения № 7003 ПАО Сбербанк для Свердловского отделения № 7003 ПАО Сбербанк по адресу: ул. Латвийская, 27 (2 этап)». Заказчик АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕКАТЕРИНБУРГСКАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ"" Начальная цена 2 275 801,86 ₽ Размещено 05.09.2024 Обновлено 23.09.2024 Окончание подачи заявок 16.09.2024 [FIO] закупки Жалоба 44-ФЗ Электронный аукцион Закупка является централизованной '> ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0862300041824000253,Сбербанк,,"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК ДЛЯ НУЖД ГОРОДСКОГО ОКРУГА БОГДАНОВИЧ""",,0,candidate_text_search_only,44-ФЗ,03.09.2024," 828 251,08 ₽",,"№ 0862300041824000253 Определение поставщика завершено Объект закупки Выполнение работ по ремонту дорог и тротуаров картами после ремонта инженерных сетей в г. Богданович Организация, осуществляющая размещение МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКУПОК ДЛЯ НУЖД ГОРОДСКОГО ОКРУГА БОГДАНОВИЧ"" Начальная цена 828 251,08 ₽ Размещено 03.09.2024 Обновлено 12.09.2024 Окончание подачи заявок 12.09.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион Закупка является централизованной '> ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0851200000624005932,Сбербанк,,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""",,0,candidate_text_search_only,44-ФЗ,21.08.2024," 1 766 374,00 ₽",,"№ 0851200000624005932 Определение поставщика завершено Объект закупки Оказание услуг по размещению рекламно-информационных материалов Организация, осуществляющая размещение ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ"" Начальная цена 1 766 374,00 ₽ Размещено 21.08.2024 Обновлено 29.08.2024 Окончание подачи заявок 29.08.2024 [FIO] плана-графика Жалоба 44-ФЗ Запрос котировок в электронной форме ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0163300024724000131,Сбербанк,,"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЕЛЬНИНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ",,0,candidate_text_search_only,44-ФЗ,16.08.2024," 168 274,45 ₽",,"№ 0163300024724000131 Определение поставщика завершено Объект закупки Выполнение работ по строительству пешеходной дорожки от улицы Советская (офис Сбербанк №8609) до ул. Советская д.40А (лицо с ограниченными возможностями) Заказчик АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЕЛЬНИНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ Начальная цена 168 274,45 ₽ Размещено 16.08.2024 Обновлено 26.08.2024 Окончание подачи заявок 23.08.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион Закупка является централизованной '> ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0891200000624006732,Сбербанк,,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""",,0,candidate_text_search_only,44-ФЗ,02.07.2024," 1 348 813,56 ₽",,"№ 0891200000624006732 Определение поставщика завершено Объект закупки Ремонт участка от основной теплотрассы до офиса «ПАО Сбербанк » ул. Комсомольская , с. Александровский Завод, Забайкальского края. (00006998-ЭА) Организация, осуществляющая размещение ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК"" Начальная цена 1 348 813,56 ₽ Размещено 02.07.2024 Обновлено 10.07.2024 Окончание подачи заявок 10.07.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба 44-ФЗ Электронный аукцион Закупка является централизованной '> ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0119200000124007284,Сбербанк,,АГЕНТСТВО ГОСУДАРСТВЕННОГО ЗАКАЗА КРАСНОЯРСКОГО КРАЯ,,0,candidate_text_search_only,223-ФЗ,06.05.2024," 1 102 215,62 ₽",,"№ 0119200000124007284 Определение поставщика завершено Объект закупки ЭА-№-7938/24 «Ремонт участка автомобильной дороги ул. Советская г. Заозерного (в районе Сбербанк а)» Организация, осуществляющая размещение АГЕНТСТВО ГОСУДАРСТВЕННОГО ЗАКАЗА КРАСНОЯРСКОГО КРАЯ Начальная цена 1 102 215,62 ₽ Размещено 06.05.2024 Обновлено 20.05.2024 Окончание подачи заявок 16.05.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ' > 223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32413451454,Сбербанк,,"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАСНОЯРСКИЙ КРАЕВОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 1""",,0,candidate_text_search_only,44-ФЗ,01.04.2024," 153 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов между ПАО СБЕРБАНК и Предприятием по операциям с использованием банковских карт (эквайринг) Заказчик КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАСНОЯРСКИЙ КРАЕВОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР № 1"" Начальная цена 153 000,00 ₽ Размещено 01.04.2024 Обновлено 01.04.2024 [FIO] закупки Жалоба 44-ФЗ Электронный аукцион ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
0160300003124000017,Сбербанк,,"АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""",,0,candidate_text_search_only,223-ФЗ,13.03.2024," 167 028,00 ₽",,"№ 0160300003124000017 Определение поставщика завершено Объект закупки Оказание услуг по зачислению денежных средств на счета физических лиц, открытые в ПАО Сбербанк . Заказчик АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ"" Начальная цена 167 028,00 ₽ Размещено 13.03.2024 Обновлено 22.03.2024 Окончание подачи заявок 21.03.2024 [FIO] документы об исполнении Позиция плана-графика Жалоба Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ' > 223-ФЗ Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32413370766,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОХРАНА"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ",,0,candidate_text_search_only,223-ФЗ,11.03.2024," 5 587 584,56 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по организации и проведении рекламной кампании, включающей в себя разработку и размещение рекламно-информационных материалов о деятельности ФГУП ""Охрана"" Росгвардии на экране приветствия в банкоматах Сбербанк а Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОХРАНА"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 5 587 584,56 ₽ Размещено 11.03.2024 Обновлено 19.03.2024 Окончание подачи заявок 19.03.2024 [FIO] закупки Жалоба 223-ФЗ Иной способ ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32413350429,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ",,0,candidate_text_search_only,223-ФЗ,04.03.2024," 955 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки Оказание услуг по проведению расчетов по операциям, совершенным с использованием банковских карт с ПАО "" Сбербанк России"" для нужд Пятигорского медико-фармацевтического института-филиала ФГБОУ ВО ВолгГМУ [FIO] ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ Начальная цена 955 000,00 ₽ Размещено 04.03.2024 Обновлено 06.03.2024 [FIO] закупки Жалоба Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ' > 223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя) (до 01.07.18) ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
32413304659,Сбербанк,,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""КРАСНОЯРСКИЙ НАУЧНЫЙ ЦЕНТР СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК""",,0,candidate_text_search_only,44-ФЗ,20.02.2024," 400 000,00 ₽",Закупка завершена,"№ [SNILS] Закупка завершена Объект закупки ПРОВЕДЕНИЕ РАСЧЕТОВ МЕЖДУ ПАО СБЕРБАНК И ПРЕДПРИЯТИЕМ ПО ОПЕРАЦИЯМ С ИСПОЛЬЗОВАНИЕМ БАНКОВСКИХ КАРТ (ЭКВАЙРИНГ) Заказчик ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""КРАСНОЯРСКИЙ НАУЧНЫЙ ЦЕНТР СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК"" Начальная цена 400 000,00 ₽ Размещено 20.02.2024 Обновлено 20.02.2024 [FIO] закупки Жалоба 44-ФЗ Электронный аукцион ",https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=%D0%A1%D0%B1%D0%B5%D1%80%D0%B1%D0%B0%D0%BD%D0%BA&morphology=on&search-filter=%D0%94%D0%B0%D1%82%D0%B5+%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D1%8F&pageNumber=2&sortDirection=false&recordsPerPage=_50&showLotsInfoHidden=false&fz44=on&fz223=on&publishDateFrom=01.01.2024&publishDateTo=31.12.2025,Сбербанк,broad brand query
