date,usd_rub,source_url
2024-07-24,87.299,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-25,86.5502,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-26,85.41,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-27,85.565,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-30,86.5554,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-07-31,86.33,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-01,86.1091,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-02,85.7833,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-03,85.7024,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-06,84.9471,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-07,85.1646,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-08,85.9543,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-09,86.5621,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-10,87.992,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-13,89.9475,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-14,92.6592,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-15,90.0055,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-16,88.796,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-17,88.9062,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-20,89.5428,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-21,90.6944,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-22,91.6862,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-23,91.2881,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-24,91.6012,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-27,91.7745,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-28,91.4807,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-29,91.4449,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-30,91.4548,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-08-31,91.1868,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-09-03,90.0013,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
2024-09-04,88.6118,https://www.cbr.ru/scripts/XML_dynamic.asp?date_req1=01%2F01%2F2024&date_req2=31%2F12%2F2025&VAL_NM_RQ=R01235
